id,province,adl_katz_score,net_family_income_cad,has_dtc,is_veteran,sensitivity_case,private_pay_annual_cad,out_of_pocket_before_credits_annual_cad,metc_qualifying_amount_cad,metc_federal_value_cad,metc_provincial_value_cad,metc_credit_value_cad,dtc_credit_value_cad,ccc_credit_value_cad,vac_vip_credit_value_cad,total_credits_value_cad,out_of_pocket_after_credits_annual_cad,effective_credit_fraction_of_oop
1226,YT,2,50000,False,True,vip_only,91599.55,56543.64,55043.64,8256.55,3522.79,11779.34,0.0,0.0,12396.0,24175.34,32368.3,0.4276
1227,YT,2,50000,True,False,dtc_only,91599.55,56543.64,55043.64,8256.55,3522.79,11779.34,2112.61,0.0,0.0,13891.95,42651.69,0.2457
1228,YT,2,50000,True,True,dtc_and_vip,91599.55,56543.64,55043.64,8256.55,3522.79,11779.34,2112.61,0.0,12396.0,26287.95,30255.69,0.4649
1229,YT,2,75000,False,False,baseline,91599.55,56543.64,54293.64,8144.05,3474.79,11618.84,0.0,0.0,0.0,11618.84,44924.8,0.2055
1230,YT,2,75000,False,True,vip_only,91599.55,56543.64,54293.64,8144.05,3474.79,11618.84,0.0,0.0,12396.0,24014.84,32528.8,0.4247
1231,YT,2,75000,True,False,dtc_only,91599.55,56543.64,54293.64,8144.05,3474.79,11618.84,2112.61,0.0,0.0,13731.45,42812.19,0.2428
1232,YT,2,75000,True,True,dtc_and_vip,91599.55,56543.64,54293.64,8144.05,3474.79,11618.84,2112.61,0.0,12396.0,26127.45,30416.19,0.4621
1233,YT,2,100000,False,False,baseline,91599.55,56543.64,53784.64,8067.7,3442.22,11509.91,0.0,0.0,0.0,11509.91,45033.73,0.2036
1234,YT,2,100000,False,True,vip_only,91599.55,56543.64,53784.64,8067.7,3442.22,11509.91,0.0,0.0,12396.0,23905.91,32637.73,0.4228
1235,YT,2,100000,True,False,dtc_only,91599.55,56543.64,53784.64,8067.7,3442.22,11509.91,2112.61,0.0,0.0,13622.52,42921.12,0.2409
1236,YT,2,100000,True,True,dtc_and_vip,91599.55,56543.64,53784.64,8067.7,3442.22,11509.91,2112.61,0.0,12396.0,26018.52,30525.12,0.4601
1237,YT,2,150000,False,False,baseline,91599.55,56543.64,53784.64,8067.7,3442.22,11509.91,0.0,0.0,0.0,11509.91,45033.73,0.2036
1238,YT,2,150000,False,True,vip_only,91599.55,56543.64,53784.64,8067.7,3442.22,11509.91,0.0,0.0,12396.0,23905.91,32637.73,0.4228
1239,YT,2,150000,True,False,dtc_only,91599.55,56543.64,53784.64,8067.7,3442.22,11509.91,2112.61,0.0,0.0,13622.52,42921.12,0.2409
1240,YT,2,150000,True,True,dtc_and_vip,91599.55,56543.64,53784.64,8067.7,3442.22,11509.91,2112.61,0.0,12396.0,26018.52,30525.12,0.4601
1241,YT,3,25000,False,False,baseline,73216.03,45297.25,44547.25,6682.09,2851.02,9533.11,0.0,650.77,0.0,10183.89,35113.36,0.2248
1242,YT,3,25000,False,True,vip_only,73216.03,45297.25,44547.25,6682.09,2851.02,9533.11,0.0,650.77,12396.0,22579.89,22717.36,0.4985
1243,YT,3,25000,True,False,dtc_only,73216.03,45297.25,44547.25,6682.09,2851.02,9533.11,2112.61,650.77,0.0,12296.49,33000.76,0.2715
1244,YT,3,25000,True,True,dtc_and_vip,73216.03,45297.25,44547.25,6682.09,2851.02,9533.11,2112.61,650.77,12396.0,24692.49,20604.76,0.5451
1245,YT,3,50000,False,False,baseline,73216.03,45297.25,43797.25,6569.59,2803.02,9372.61,0.0,0.0,0.0,9372.61,35924.64,0.2069
1246,YT,3,50000,False,True,vip_only,73216.03,45297.25,43797.25,6569.59,2803.02,9372.61,0.0,0.0,12396.0,21768.61,23528.64,0.4806
1247,YT,3,50000,True,False,dtc_only,73216.03,45297.25,43797.25,6569.59,2803.02,9372.61,2112.61,0.0,0.0,11485.22,33812.03,0.2536
1248,YT,3,50000,True,True,dtc_and_vip,73216.03,45297.25,43797.25,6569.59,2803.02,9372.61,2112.61,0.0,12396.0,23881.22,21416.03,0.5272
1249,YT,3,75000,False,False,baseline,73216.03,45297.25,43047.25,6457.09,2755.02,9212.11,0.0,0.0,0.0,9212.11,36085.14,0.2034
1250,YT,3,75000,False,True,vip_only,73216.03,45297.25,43047.25,6457.09,2755.02,9212.11,0.0,0.0,12396.0,21608.11,23689.14,0.477
1251,YT,3,75000,True,False,dtc_only,73216.03,45297.25,43047.25,6457.09,2755.02,9212.11,2112.61,0.0,0.0,11324.72,33972.53,0.25
1252,YT,3,75000,True,True,dtc_and_vip,73216.03,45297.25,43047.25,6457.09,2755.02,9212.11,2112.61,0.0,12396.0,23720.72,21576.53,0.5237
1253,YT,3,100000,False,False,baseline,73216.03,45297.25,42538.25,6380.74,2722.45,9103.19,0.0,0.0,0.0,9103.19,36194.06,0.201
1254,YT,3,100000,False,True,vip_only,73216.03,45297.25,42538.25,6380.74,2722.45,9103.19,0.0,0.0,12396.0,21499.19,23798.06,0.4746
1255,YT,3,100000,True,False,dtc_only,73216.03,45297.25,42538.25,6380.74,2722.45,9103.19,2112.61,0.0,0.0,11215.79,34081.46,0.2476
1256,YT,3,100000,True,True,dtc_and_vip,73216.03,45297.25,42538.25,6380.74,2722.45,9103.19,2112.61,0.0,12396.0,23611.79,21685.46,0.5213
1257,YT,3,150000,False,False,baseline,73216.03,45297.25,42538.25,6380.74,2722.45,9103.19,0.0,0.0,0.0,9103.19,36194.06,0.201
1258,YT,3,150000,False,True,vip_only,73216.03,45297.25,42538.25,6380.74,2722.45,9103.19,0.0,0.0,12396.0,21499.19,23798.06,0.4746
1259,YT,3,150000,True,False,dtc_only,73216.03,45297.25,42538.25,6380.74,2722.45,9103.19,2112.61,0.0,0.0,11215.79,34081.46,0.2476
1260,YT,3,150000,True,True,dtc_and_vip,73216.03,45297.25,42538.25,6380.74,2722.45,9103.19,2112.61,0.0,12396.0,23611.79,21685.46,0.5213
1261,YT,4,25000,False,False,baseline,54832.51,33840.95,33090.95,4963.64,2117.82,7081.46,0.0,650.77,0.0,7732.24,26108.71,0.2285
1262,YT,4,25000,False,True,vip_only,54832.51,33840.95,33090.95,4963.64,2117.82,7081.46,0.0,650.77,12396.0,20128.24,13712.71,0.5948
1263,YT,4,25000,True,False,dtc_only,54832.51,33840.95,33090.95,4963.64,2117.82,7081.46,2112.61,650.77,0.0,9844.84,23996.11,0.2909
1264,YT,4,25000,True,True,dtc_and_vip,54832.51,33840.95,33090.95,4963.64,2117.82,7081.46,2112.61,650.77,12396.0,22240.84,11600.11,0.6572
1265,YT,4,50000,False,False,baseline,54832.51,33840.95,32340.95,4851.14,2069.82,6920.96,0.0,0.0,0.0,6920.96,26919.99,0.2045
1266,YT,4,50000,False,True,vip_only,54832.51,33840.95,32340.95,4851.14,2069.82,6920.96,0.0,0.0,12396.0,19316.96,14523.99,0.5708
1267,YT,4,50000,True,False,dtc_only,54832.51,33840.95,32340.95,4851.14,2069.82,6920.96,2112.61,0.0,0.0,9033.57,24807.38,0.2669
1268,YT,4,50000,True,True,dtc_and_vip,54832.51,33840.95,32340.95,4851.14,2069.82,6920.96,2112.61,0.0,12396.0,21429.57,12411.38,0.6332
1269,YT,4,75000,False,False,baseline,54832.51,33840.95,31590.95,4738.64,2021.82,6760.46,0.0,0.0,0.0,6760.46,27080.49,0.1998
1270,YT,4,75000,False,True,vip_only,54832.51,33840.95,31590.95,4738.64,2021.82,6760.46,0.0,0.0,12396.0,19156.46,14684.49,0.5661
1271,YT,4,75000,True,False,dtc_only,54832.51,33840.95,31590.95,4738.64,2021.82,6760.46,2112.61,0.0,0.0,8873.07,24967.88,0.2622
1272,YT,4,75000,True,True,dtc_and_vip,54832.51,33840.95,31590.95,4738.64,2021.82,6760.46,2112.61,0.0,12396.0,21269.07,12571.88,0.6285
1273,YT,4,100000,False,False,baseline,54832.51,33840.95,31081.95,4662.29,1989.24,6651.54,0.0,0.0,0.0,6651.54,27189.41,0.1966
1274,YT,4,100000,False,True,vip_only,54832.51,33840.95,31081.95,4662.29,1989.24,6651.54,0.0,0.0,12396.0,19047.54,14793.41,0.5629
1275,YT,4,100000,True,False,dtc_only,54832.51,33840.95,31081.95,4662.29,1989.24,6651.54,2112.61,0.0,0.0,8764.14,25076.81,0.259
1276,YT,4,100000,True,True,dtc_and_vip,54832.51,33840.95,31081.95,4662.29,1989.24,6651.54,2112.61,0.0,12396.0,21160.14,12680.81,0.6253
1277,YT,4,150000,False,False,baseline,54832.51,33840.95,31081.95,4662.29,1989.24,6651.54,0.0,0.0,0.0,6651.54,27189.41,0.1966
1278,YT,4,150000,False,True,vip_only,54832.51,33840.95,31081.95,4662.29,1989.24,6651.54,0.0,0.0,12396.0,19047.54,14793.41,0.5629
1279,YT,4,150000,True,False,dtc_only,54832.51,33840.95,31081.95,4662.29,1989.24,6651.54,2112.61,0.0,0.0,8764.14,25076.81,0.259
1280,YT,4,150000,True,True,dtc_and_vip,54832.51,33840.95,31081.95,4662.29,1989.24,6651.54,2112.61,0.0,12396.0,21160.14,12680.81,0.6253
1281,YT,5,25000,False,False,baseline,36448.99,36448.99,35698.99,5354.85,2284.74,7639.58,0.0,0.0,0.0,7639.58,28809.41,0.2096
1282,YT,5,25000,False,True,vip_only,36448.99,36448.99,35698.99,5354.85,2284.74,7639.58,0.0,0.0,12396.0,20035.58,16413.41,0.5497
1283,YT,5,25000,True,False,dtc_only,36448.99,36448.99,35698.99,5354.85,2284.74,7639.58,2112.61,0.0,0.0,9752.19,26696.8,0.2676
1284,YT,5,25000,True,True,dtc_and_vip,36448.99,36448.99,35698.99,5354.85,2284.74,7639.58,2112.61,0.0,12396.0,22148.19,14300.8,0.6076
1285,YT,5,50000,False,False,baseline,36448.99,36448.99,34948.99,5242.35,2236.74,7479.08,0.0,0.0,0.0,7479.08,28969.91,0.2052
1286,YT,5,50000,False,True,vip_only,36448.99,36448.99,34948.99,5242.35,2236.74,7479.08,0.0,0.0,12396.0,19875.08,16573.91,0.5453
1287,YT,5,50000,True,False,dtc_only,36448.99,36448.99,34948.99,5242.35,2236.74,7479.08,2112.61,0.0,0.0,9591.69,26857.3,0.2632
1288,YT,5,50000,True,True,dtc_and_vip,36448.99,36448.99,34948.99,5242.35,2236.74,7479.08,2112.61,0.0,12396.0,21987.69,14461.3,0.6032
1289,YT,5,75000,False,False,baseline,36448.99,36448.99,34198.99,5129.85,2188.74,7318.58,0.0,0.0,0.0,7318.58,29130.41,0.2008
1290,YT,5,75000,False,True,vip_only,36448.99,36448.99,34198.99,5129.85,2188.74,7318.58,0.0,0.0,12396.0,19714.58,16734.41,0.5409
1291,YT,5,75000,True,False,dtc_only,36448.99,36448.99,34198.99,5129.85,2188.74,7318.58,2112.61,0.0,0.0,9431.19,27017.8,0.2588
1292,YT,5,75000,True,True,dtc_and_vip,36448.99,36448.99,34198.99,5129.85,2188.74,7318.58,2112.61,0.0,12396.0,21827.19,14621.8,0.5988
1293,YT,5,100000,False,False,baseline,36448.99,36448.99,33689.99,5053.5,2156.16,7209.66,0.0,0.0,0.0,7209.66,29239.33,0.1978
1294,YT,5,100000,False,True,vip_only,36448.99,36448.99,33689.99,5053.5,2156.16,7209.66,0.0,0.0,12396.0,19605.66,16843.33,0.5379
1295,YT,5,100000,True,False,dtc_only,36448.99,36448.99,33689.99,5053.5,2156.16,7209.66,2112.61,0.0,0.0,9322.27,27126.72,0.2558
1296,YT,5,100000,True,True,dtc_and_vip,36448.99,36448.99,33689.99,5053.5,2156.16,7209.66,2112.61,0.0,12396.0,21718.27,14730.72,0.5959
1297,YT,5,150000,False,False,baseline,36448.99,36448.99,33689.99,5053.5,2156.16,7209.66,0.0,0.0,0.0,7209.66,29239.33,0.1978
1298,YT,5,150000,False,True,vip_only,36448.99,36448.99,33689.99,5053.5,2156.16,7209.66,0.0,0.0,12396.0,19605.66,16843.33,0.5379
1299,YT,5,150000,True,False,dtc_only,36448.99,36448.99,33689.99,5053.5,2156.16,7209.66,2112.61,0.0,0.0,9322.27,27126.72,0.2558
1300,YT,5,150000,True,True,dtc_and_vip,36448.99,36448.99,33689.99,5053.5,2156.16,7209.66,2112.61,0.0,12396.0,21718.27,14730.72,0.5959
